Governorate,Date,precipitation,hc_air_temperature,hc_relative_humidity,solar_radiation,wind_speed_sonic,Cereales (T),Maraichage (T),Legumineuses (T),Fourrages (T),Arboriculture (T),Olives (T),Cultures industrielles (T),Year
JENDOUBA,2025-12-30,0.2,16.47518984027232,66.28645260539409,0.0,0.4333333333333333,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2025-12-30,0.2,16.47518984027232,66.28645260539409,0.0,0.4333333333333333,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-07,0.6000000000000001,16.47518984027232,66.28645260539409,69.63636363636364,1.25,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-07,0.6000000000000001,16.47518984027232,66.28645260539409,69.63636363636364,1.25,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-07,0.6000000000000001,16.47518984027232,66.28645260539409,69.63636363636364,1.25,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-08,0.0,16.47518984027232,66.28645260539409,0.0,0.45,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-08,0.0,16.47518984027232,66.28645260539409,0.0,0.45,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-08,0.0,16.47518984027232,66.28645260539409,0.0,0.45,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-09,0.2,16.47518984027232,66.28645260539409,144.0,0.6909090909090909,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-09,0.2,16.47518984027232,66.28645260539409,144.0,0.6909090909090909,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-09,0.2,16.47518984027232,66.28645260539409,144.0,0.6909090909090909,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-10,0.0,16.47518984027232,66.28645260539409,0.0,0.7666666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-10,0.0,16.47518984027232,66.28645260539409,0.0,0.7666666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-10,0.0,16.47518984027232,66.28645260539409,0.0,0.7666666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-11,0.2,16.47518984027232,66.28645260539409,98.04545454545456,1.5136363636363634,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-11,0.2,16.47518984027232,66.28645260539409,98.04545454545456,1.5136363636363634,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-11,0.2,16.47518984027232,66.28645260539409,98.04545454545456,1.5136363636363634,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-12,0.0,16.47518984027232,66.28645260539409,102.41666666666669,0.4791666666666667,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-12,0.0,16.47518984027232,66.28645260539409,102.41666666666669,0.4791666666666667,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-12,0.0,16.47518984027232,66.28645260539409,102.41666666666669,0.4791666666666667,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-13,12.8,16.47518984027232,66.28645260539409,134.25,0.4416666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-13,12.8,16.47518984027232,66.28645260539409,134.25,0.4416666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-13,12.8,16.47518984027232,66.28645260539409,134.25,0.4416666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-14,0.2,16.47518984027232,66.28645260539409,70.63636363636364,0.5909090909090909,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-14,0.2,16.47518984027232,66.28645260539409,70.63636363636364,0.5909090909090909,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-14,0.2,16.47518984027232,66.28645260539409,70.63636363636364,0.5909090909090909,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-15,0.2,16.47518984027232,66.28645260539409,120.9090909090909,0.5499999999999999,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-15,0.2,16.47518984027232,66.28645260539409,120.9090909090909,0.5499999999999999,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-15,0.2,16.47518984027232,66.28645260539409,120.9090909090909,0.5499999999999999,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-16,2.2,16.47518984027232,66.28645260539409,24.70833333333333,0.6291666666666667,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-16,2.2,16.47518984027232,66.28645260539409,24.70833333333333,0.6291666666666667,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-16,2.2,16.47518984027232,66.28645260539409,24.70833333333333,0.6291666666666667,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-17,1.2000000000000002,16.47518984027232,66.28645260539409,121.25,0.625,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-17,1.2000000000000002,16.47518984027232,66.28645260539409,121.25,0.625,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-17,1.2000000000000002,16.47518984027232,66.28645260539409,121.25,0.625,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-18,0.2,16.47518984027232,66.28645260539409,0.0,0.3666666666666667,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-18,0.2,16.47518984027232,66.28645260539409,0.0,0.3666666666666667,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-18,0.2,16.47518984027232,66.28645260539409,0.0,0.3666666666666667,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-19,0.4,16.47518984027232,66.28645260539409,122.6818181818182,0.4727272727272727,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-19,0.4,16.47518984027232,66.28645260539409,122.6818181818182,0.4727272727272727,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-19,0.4,16.47518984027232,66.28645260539409,122.6818181818182,0.4727272727272727,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-20,0.0,16.47518984027232,66.28645260539409,0.0,0.0,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-20,0.0,16.47518984027232,66.28645260539409,0.0,0.0,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-20,0.0,16.47518984027232,66.28645260539409,0.0,0.0,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-22,0.2,16.47518984027232,66.28645260539409,94.36363636363636,0.1409090909090909,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-22,0.2,16.47518984027232,66.28645260539409,94.36363636363636,0.1409090909090909,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-22,0.2,16.47518984027232,66.28645260539409,94.36363636363636,0.1409090909090909,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-23,0.2,16.47518984027232,66.28645260539409,120.70833333333331,0.1583333333333333,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-23,0.2,16.47518984027232,66.28645260539409,120.70833333333331,0.1583333333333333,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-23,0.2,16.47518984027232,66.28645260539409,120.70833333333331,0.1583333333333333,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-24,0.6000000000000001,16.47518984027232,66.28645260539409,29.20833333333333,0.0249999999999999,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-24,0.6000000000000001,16.47518984027232,66.28645260539409,29.20833333333333,0.0249999999999999,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-24,0.6000000000000001,16.47518984027232,66.28645260539409,29.20833333333333,0.0249999999999999,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-25,0.2,16.47518984027232,66.28645260539409,84.33333333333333,0.0249999999999999,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-25,0.2,16.47518984027232,66.28645260539409,84.33333333333333,0.0249999999999999,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-25,0.2,16.47518984027232,66.28645260539409,84.33333333333333,0.0249999999999999,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-26,0.2,16.47518984027232,66.28645260539409,77.875,0.0999999999999999,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-26,0.2,16.47518984027232,66.28645260539409,77.875,0.0999999999999999,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-26,0.2,16.47518984027232,66.28645260539409,77.875,0.0999999999999999,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-27,1.2000000000000002,16.47518984027232,66.28645260539409,128.45833333333334,0.2583333333333333,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-27,1.2000000000000002,16.47518984027232,66.28645260539409,128.45833333333334,0.2583333333333333,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-27,1.2000000000000002,16.47518984027232,66.28645260539409,128.45833333333334,0.2583333333333333,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-28,0.8,16.47518984027232,66.28645260539409,97.375,0.2333333333333333,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-28,0.8,16.47518984027232,66.28645260539409,97.375,0.2333333333333333,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-28,0.8,16.47518984027232,66.28645260539409,97.375,0.2333333333333333,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-29,0.0,16.47518984027232,66.28645260539409,73.0,0.2875,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-29,0.0,16.47518984027232,66.28645260539409,73.0,0.2875,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-29,0.0,16.47518984027232,66.28645260539409,73.0,0.2875,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-01-30,0.0,16.47518984027232,66.28645260539409,0.0,0.0666666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-01-30,0.0,16.47518984027232,66.28645260539409,0.0,0.0666666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-01-30,0.0,16.47518984027232,66.28645260539409,0.0,0.0666666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-02,0.0,16.47518984027232,66.28645260539409,16.5,0.0,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-02,0.0,16.47518984027232,66.28645260539409,16.5,0.0,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-02,0.0,16.47518984027232,66.28645260539409,16.5,0.0,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-03,0.0,16.47518984027232,66.28645260539409,35.5,0.0041666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-03,0.0,16.47518984027232,66.28645260539409,35.5,0.0041666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-03,0.0,16.47518984027232,66.28645260539409,35.5,0.0041666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-04,0.2,16.47518984027232,66.28645260539409,87.25,0.0083333333333333,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-04,0.2,16.47518984027232,66.28645260539409,87.25,0.0083333333333333,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-04,0.2,16.47518984027232,66.28645260539409,87.25,0.0083333333333333,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-05,0.0,16.47518984027232,66.28645260539409,90.625,0.2166666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-05,0.0,16.47518984027232,66.28645260539409,90.625,0.2166666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-05,0.0,16.47518984027232,66.28645260539409,90.625,0.2166666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-06,0.0,16.47518984027232,66.28645260539409,129.0,0.8333333333333334,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-06,0.0,16.47518984027232,66.28645260539409,129.0,0.8333333333333334,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-06,0.0,16.47518984027232,66.28645260539409,129.0,0.8333333333333334,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-07,0.0,16.47518984027232,66.28645260539409,41.375,0.1708333333333333,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-07,0.0,16.47518984027232,66.28645260539409,41.375,0.1708333333333333,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-07,0.0,16.47518984027232,66.28645260539409,41.375,0.1708333333333333,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-08,0.0,16.47518984027232,66.28645260539409,54.25,0.0041666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-08,0.0,16.47518984027232,66.28645260539409,54.25,0.0041666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-08,0.0,16.47518984027232,66.28645260539409,54.25,0.0041666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-09,0.0,16.47518984027232,66.28645260539409,78.75,0.6666666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-09,0.0,16.47518984027232,66.28645260539409,78.75,0.6666666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-09,0.0,16.47518984027232,66.28645260539409,78.75,0.6666666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-10,0.2,16.47518984027232,66.28645260539409,27.166666666666668,0.3125,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-10,0.2,16.47518984027232,66.28645260539409,27.166666666666668,0.3125,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-10,0.2,16.47518984027232,66.28645260539409,27.166666666666668,0.3125,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-11,0.0,16.47518984027232,66.28645260539409,112.875,0.1333333333333333,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-11,0.0,16.47518984027232,66.28645260539409,112.875,0.1333333333333333,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-11,0.0,16.47518984027232,66.28645260539409,112.875,0.1333333333333333,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-12,0.6000000000000001,16.47518984027232,66.28645260539409,172.375,2.1416666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-12,0.6000000000000001,16.47518984027232,66.28645260539409,172.375,2.1416666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-12,0.6000000000000001,16.47518984027232,66.28645260539409,172.375,2.1416666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-13,0.0,16.47518984027232,66.28645260539409,146.5,1.0916666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-13,0.0,16.47518984027232,66.28645260539409,146.5,1.0916666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-13,0.0,16.47518984027232,66.28645260539409,146.5,1.0916666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-14,0.0,16.47518984027232,66.28645260539409,120.45833333333331,0.7916666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-14,0.0,16.47518984027232,66.28645260539409,120.45833333333331,0.7916666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-14,0.0,16.47518984027232,66.28645260539409,120.45833333333331,0.7916666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-15,0.0,16.47518984027232,66.28645260539409,141.04166666666666,0.0041666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-15,0.0,16.47518984027232,66.28645260539409,141.04166666666666,0.0041666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-15,0.0,16.47518984027232,66.28645260539409,141.04166666666666,0.0041666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-16,0.0,16.47518984027232,66.28645260539409,71.20833333333333,0.0041666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-16,0.0,16.47518984027232,66.28645260539409,71.20833333333333,0.0041666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-16,0.0,16.47518984027232,66.28645260539409,71.20833333333333,0.0041666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-17,0.0,16.47518984027232,66.28645260539409,165.875,0.0083333333333333,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-17,0.0,16.47518984027232,66.28645260539409,165.875,0.0083333333333333,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-17,0.0,16.47518984027232,66.28645260539409,165.875,0.0083333333333333,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-18,0.0,16.47518984027232,66.28645260539409,184.29166666666663,0.0,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-18,0.0,16.47518984027232,66.28645260539409,184.29166666666663,0.0,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-18,0.0,16.47518984027232,66.28645260539409,184.29166666666663,0.0,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-19,0.0,16.47518984027232,66.28645260539409,171.08333333333334,0.0041666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-19,0.0,16.47518984027232,66.28645260539409,171.08333333333334,0.0041666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-19,0.0,16.47518984027232,66.28645260539409,171.08333333333334,0.0041666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-20,0.0,16.47518984027232,66.28645260539409,163.45833333333334,0.0041666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-20,0.0,16.47518984027232,66.28645260539409,163.45833333333334,0.0041666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-20,0.0,16.47518984027232,66.28645260539409,163.45833333333334,0.0041666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-21,0.0,16.47518984027232,66.28645260539409,58.16666666666666,0.0,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-21,0.0,16.47518984027232,66.28645260539409,58.16666666666666,0.0,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-21,0.0,16.47518984027232,66.28645260539409,58.16666666666666,0.0,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-22,0.0,16.47518984027232,66.28645260539409,194.95833333333331,0.0,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-22,0.0,16.47518984027232,66.28645260539409,194.95833333333331,0.0,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-22,0.0,16.47518984027232,66.28645260539409,194.95833333333331,0.0,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-23,0.0,16.47518984027232,66.28645260539409,206.95833333333331,0.0041666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-23,0.0,16.47518984027232,66.28645260539409,206.95833333333331,0.0041666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-23,0.0,16.47518984027232,66.28645260539409,206.95833333333331,0.0041666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-24,0.0,16.47518984027232,66.28645260539409,211.29166666666663,0.0,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-24,0.0,16.47518984027232,66.28645260539409,211.29166666666663,0.0,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-24,0.0,16.47518984027232,66.28645260539409,211.29166666666663,0.0,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-25,0.0,16.47518984027232,66.28645260539409,208.625,0.0041666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-25,0.0,16.47518984027232,66.28645260539409,208.625,0.0041666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-25,0.0,16.47518984027232,66.28645260539409,208.625,0.0041666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-26,0.0,16.47518984027232,66.28645260539409,207.04166666666663,0.0,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-26,0.0,16.47518984027232,66.28645260539409,207.04166666666663,0.0,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-26,0.0,16.47518984027232,66.28645260539409,207.04166666666663,0.0,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-27,0.0,16.47518984027232,66.28645260539409,207.79166666666663,0.0041666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-27,0.0,16.47518984027232,66.28645260539409,207.79166666666663,0.0041666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-27,0.0,16.47518984027232,66.28645260539409,207.79166666666663,0.0041666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-02-28,0.0,16.47518984027232,66.28645260539409,184.83333333333331,0.0041666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-02-28,0.0,16.47518984027232,66.28645260539409,184.83333333333331,0.0041666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
JENDOUBA,2026-02-28,0.0,16.47518984027232,66.28645260539409,184.83333333333331,0.0041666666666666,288105.0,254060.0,18310.0,720397.6663240229,29668.0,22834.0,833.0,2024
JENDOUBA,2026-03-01,0.0,16.47518984027232,66.28645260539409,172.66666666666666,0.0041666666666666,3800000.0,336396.0,326330.0,833260.0,27834.0,21904.0,4197.780000000001,2022
JENDOUBA,2026-03-01,0.0,16.47518984027232,66.28645260539409,172.66666666666666,0.0041666666666666,1240000.0,234652.0,110114.0,386702.0,19394.0,34382.0,47844.0,2023
